,,,,,,,,,Lugar de grado
Instituciones,Programa,Sexo,Periodo graduación,Año de corte,Tipo de cotizante,Sector económico,7 Rangos salariales,17 Rangos salariales,País
Código institución,Código programa,Sexo,Semestre,Año,Tipo de cotizante,Sección,7 Rangos salariales,17 Rangos salariales,Colombia
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Femenino,2009-1,2020,Dependiente,Actividades de servicios administrativos y de apoyo,Entre 4 y 6 SMMLV,"Entre 4,5 y 5 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Femenino,2009-1,2020,Dependiente,Otras actividades de servicios,1 SMMLV,1 SMMLV,1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Femenino,2009-1,2021,Dependiente,Actividades de servicios administrativos y de apoyo,Entre 4 y 6 SMMLV,"Entre 4 y 4,5 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Femenino,2009-1,2021,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Femenino,2009-1,2022,Dependiente,Actividades de atención de la salud humana y de asistencia social,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Femenino,2009-1,2022,Dependiente,Actividades de servicios administrativos y de apoyo,Entre 4 y 6 SMMLV,"Entre 4,5 y 5 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Femenino,2009-1,2023,Dependiente,Actividades de atención de la salud humana y de asistencia social,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Femenino,2009-1,2023,Dependiente,Actividades de servicios administrativos y de apoyo,Entre 4 y 6 SMMLV,"Entre 4,5 y 5 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2010,Dependiente,Sin información,1 SMMLV,1 SMMLV,1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2010,Dependiente,Sin información,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",3
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2010,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",9
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2010,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",3
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2010,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",3
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2010,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 3 y 3,5 SMMLV",2
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2010,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 3,5 y 4 SMMLV",2
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2010,Dependiente,Sin información,Entre 4 y 6 SMMLV,"Entre 4 y 4,5 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2010,Dependiente,Sin información,Entre 4 y 6 SMMLV,Entre 5 y 6 SMMLV,2
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2010,Dependiente,Sin información,Entre 6 y 9 SMMLV,Entre 6 y 7 SMMLV,1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2011,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",2
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2011,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2011,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2012,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",3
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2013,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2014,Dependiente,Información y comunicaciones,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2015,Dependiente,Información y comunicaciones,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2016,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2017,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2018,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2019,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2020,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2021,Dependiente,"Actividades artísticas, de entretenimiento y recreación","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2022,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
4813-Corporación Unificada Nacional de Educación Superior - CUN,52604-TECNOLOGIA EN GESTION ADMINISTRATIVA,Masculino,2009-1,2023,Dependiente,Construccion,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2010,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2010,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2011,Dependiente,Sin información,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2011,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2011,Dependiente,Sin información,Entre 4 y 6 SMMLV,Entre 5 y 6 SMMLV,1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2012,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2013,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2014,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2015,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2016,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2017,Dependiente,Sin información,1 SMMLV,1 SMMLV,1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2017,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 3,5 y 4 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2018,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2019,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Femenino,2009-1,2020,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Masculino,2009-1,2010,Dependiente,Sin información,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Masculino,2009-1,2011,Dependiente,Sin información,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Masculino,2009-1,2012,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,6578-TECNOLOGIA EN ADMINISTRACION DE EMPRESAS,Masculino,2009-1,2013,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2010,Dependiente,Sin información,1 SMMLV,1 SMMLV,2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2010,Dependiente,Sin información,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2010,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2010,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2010,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 3 y 3,5 SMMLV",2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2011,Dependiente,Sin información,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2011,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2011,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2011,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2011,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 3 y 3,5 SMMLV",2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2011,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 3,5 y 4 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2012,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2012,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2012,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2012,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 3 y 3,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2012,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 3,5 y 4 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2012,Dependiente,Sin información,Entre 4 y 6 SMMLV,"Entre 4 y 4,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2013,Dependiente,Sin información,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2013,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2013,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 3,5 y 4 SMMLV",2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2014,Dependiente,Actividades de atención de la salud humana y de asistencia social,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2014,Dependiente,Actividades de atención de la salud humana y de asistencia social,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2014,Dependiente,Información y comunicaciones,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2015,Dependiente,Actividades de atención de la salud humana y de asistencia social,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2015,Dependiente,Actividades de atención de la salud humana y de asistencia social,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2015,Dependiente,Actividades de atención de la salud humana y de asistencia social,"Entre 2,5 y 4 SMMLV","Entre 3 y 3,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2015,Dependiente,Actividades financieras y de seguros,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2015,Dependiente,Información y comunicaciones,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2016,Dependiente,Actividades de atención de la salud humana y de asistencia social,"Entre 2,5 y 4 SMMLV","Entre 2,5 y 3 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2016,Dependiente,Actividades de atención de la salud humana y de asistencia social,"Entre 2,5 y 4 SMMLV","Entre 3 y 3,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2016,Dependiente,Actividades financieras y de seguros,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2016,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2016,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2016,Dependiente,Información y comunicaciones,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2017,Dependiente,"Actividades artísticas, de entretenimiento y recreación","Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2017,Dependiente,Actividades financieras y de seguros,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2017,Dependiente,Actividades financieras y de seguros,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2017,Dependiente,Construccion,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2017,Dependiente,Construccion,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2017,Dependiente,Educación,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2017,Dependiente,Información y comunicaciones,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2017,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 3 y 3,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2018,Dependiente,Actividades financieras y de seguros,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2018,Dependiente,Construccion,1 SMMLV,1 SMMLV,2
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2018,Dependiente,Información y comunicaciones,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2018,Dependiente,Sin información,"Entre 2,5 y 4 SMMLV","Entre 3 y 3,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2019,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2019,Dependiente,Actividades financieras y de seguros,1 SMMLV,1 SMMLV,1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2019,Dependiente,Actividades financieras y de seguros,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 2,5 y 4 SMMLV","Entre 3,5 y 4 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2019,Dependiente,Información y comunicaciones,"Entre 1,5 y 2,5 SMMLV","Entre 1,5 y 2 SMMLV",1
3830-Corporación Universal de Investigación y Tecnología - CORUNIVERSITEC,11552-TECNOLOGIA EN ADMINISTRACION HOSPITALARIA,Femenino,2009-1,2020,Dependiente,Actividades financieras y de seguros,"Entre 1,5 y 2,5 SMMLV","Entre 2 y 2 ,5 SMMLV",1
