4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2015,Dependiente,"Suministro de electricidad, gas, vapor y aire acondicionado",1,1,"100,0%",,$1.821.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2015,Dependiente,Transporte y almacenamiento,4,4,"100,0%",,$1.456.588
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2015,Independiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2015,Independiente,Información y comunicaciones,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2015,Independiente,Sin información,8,8,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2015,No cotizante,Sin información,21,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Actividades de atención de la salud humana y de asistencia social,9,9,"100,0%",,$1.550.833
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Actividades de organizaciones y entidades extraterritoriales,1,1,"100,0%",,$850.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Actividades de servicios administrativos y de apoyo,2,2,"100,0%",,$1.387.728
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Actividades financieras y de seguros,14,14,"100,0%",,$2.049.890
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Actividades inmobiliarias,1,1,"100,0%",,$972.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,"Actividades profesionales, científicas y técnicas",5,5,"100,0%",,$1.260.691
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,8,8,"100,0%",,$2.021.125
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca",3,3,"100,0%",,$855.818
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Alojamiento y servicios de comida,1,1,"100,0%",,$1.107.931
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,10,10,"100,0%",,$1.757.346
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Construccion,4,4,"100,0%",,$829.114
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Educación,6,6,"100,0%",,$1.070.520
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Explotación de minas y canteras,1,1,"100,0%",,$2.070.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Industrias manufactureras,1,1,"100,0%",,$689.455
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Información y comunicaciones,5,5,"100,0%",,$1.466.491
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Sin información,7,7,"100,0%",,$887.987
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,"Suministro de electricidad, gas, vapor y aire acondicionado",1,1,"100,0%",,$1.925.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Dependiente,Transporte y almacenamiento,3,3,"100,0%",,$1.252.152
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,Independiente,Sin información,7,7,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2016,No cotizante,Sin información,19,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,"Actividades artísticas, de entretenimiento y recreación",2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Actividades de atención de la salud humana y de asistencia social,4,4,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Actividades de servicios administrativos y de apoyo,5,5,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Actividades financieras y de seguros,8,8,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Actividades inmobiliarias,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,"Actividades profesionales, científicas y técnicas",5,5,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,5,5,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca",2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Alojamiento y servicios de comida,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,8,8,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Construccion,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Educación,5,5,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Industrias manufactureras,3,3,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Información y comunicaciones,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Otras actividades de servicios,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Sin información,14,14,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,"Suministro de electricidad, gas, vapor y aire acondicionado",2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Dependiente,Transporte y almacenamiento,3,3,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Independiente,"Actividades profesionales, científicas y técnicas",2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Independiente,Otras actividades de servicios,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,Independiente,Sin información,9,9,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2017,No cotizante,Sin información,21,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,"Actividades artísticas, de entretenimiento y recreación",1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Actividades de atención de la salud humana y de asistencia social,5,5,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Actividades de servicios administrativos y de apoyo,3,3,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Actividades financieras y de seguros,7,7,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Actividades inmobiliarias,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,"Actividades profesionales, científicas y técnicas",7,7,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,5,5,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca",1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Alojamiento y servicios de comida,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,9,9,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Construccion,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Educación,5,5,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Industrias manufactureras,3,3,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Información y comunicaciones,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Otras actividades de servicios,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Sin información,13,13,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,"Suministro de electricidad, gas, vapor y aire acondicionado",3,3,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Dependiente,Transporte y almacenamiento,4,4,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Independiente,"Actividades profesionales, científicas y técnicas",2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Independiente,Otras actividades de servicios,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,Independiente,Sin información,7,7,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2018,No cotizante,Sin información,23,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,"Actividades artísticas, de entretenimiento y recreación",1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Actividades de atención de la salud humana y de asistencia social,4,4,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Actividades de organizaciones y entidades extraterritoriales,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Actividades de servicios administrativos y de apoyo,5,5,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Actividades financieras y de seguros,9,9,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Actividades inmobiliarias,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,"Actividades profesionales, científicas y técnicas",6,6,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,9,9,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Alojamiento y servicios de comida,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,9,9,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Construccion,3,3,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Educación,4,4,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Industrias manufactureras,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Información y comunicaciones,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Otras actividades de servicios,3,3,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Sin información,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,"Suministro de electricidad, gas, vapor y aire acondicionado",2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Dependiente,Transporte y almacenamiento,3,3,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Independiente,"Actividades profesionales, científicas y técnicas",5,5,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Independiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Independiente,Otras actividades de servicios,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,Independiente,Sin información,7,7,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2019,No cotizante,Sin información,25,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2012-1,2020,Dependiente,Actividades de atención de la salud humana y de asistencia social,3,3,"100,0%",,NaN
