,,,,,,,Lugar de grado,,Medidas,
,,,,,,,País,,Medidas,
Instituciones,Programa,Sexo,Periodo graduación,Año de corte,Tipo de cotizante,Sector económico,Colombia,,,
Código institución,Código programa,Sexo,Semestre,Año,Tipo de cotizante,Sección,Graduados,Graduados que cotizan,,Tasa de 
1830-Universidad Autónoma de Occidente,53485-INGENIERIA AMBIENTAL,Femenino,2014-1,2020,Dependiente,Educación,1,1,,"100,0%"
1830-Universidad Autónoma de Occidente,53485-INGENIERIA AMBIENTAL,Femenino,2014-1,2020,Independiente,"Actividades profesionales, científicas y técnicas",1,1,,"100,0%"
1830-Universidad Autónoma de Occidente,53485-INGENIERIA AMBIENTAL,Masculino,2014-1,2020,Independiente,"Actividades profesionales, científicas y técnicas",1,1,,"100,0%"
1704-Universidad Santo Tomás,4267-ESPECIALIZACION EN GERENCIA DE INSTITUCIONES DE SEGURIDAD SOCIAL EN SALUD,Femenino,2014-1,2020,Dependiente,"Actividades artísticas, de entretenimiento y recreación",1,1,,"100,0%"
1704-Universidad Santo Tomás,4267-ESPECIALIZACION EN GERENCIA DE INSTITUCIONES DE SEGURIDAD SOCIAL EN SALUD,Femenino,2014-1,2020,No cotizante,Sin información,1,0,,"0,0%"
