,,,,,,,Lugar de grado,,Medidas,,
,,,,,,,País,,Medidas,,
Instituciones,Programa,Sexo,Periodo graduación,Año de corte,Tipo de cotizante,Sector económico,Colombia,,,,
Código institución,Código programa,Sexo,Semestre,Año,Tipo de cotizante,Sección,Graduados,Graduados que cotizan,,Tasa de ,IBC estimado
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2010,Dependiente,Sin información,9,9,,"100,0%",$815.863
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2010,Independiente,Sin información,5,5,,"100,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2010,No cotizante,Sin información,5,0,,"0,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2011,Dependiente,Sin información,9,9,,"100,0%",$977.667
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2011,Independiente,Sin información,4,4,,"100,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2011,No cotizante,Sin información,6,0,,"0,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2012,Dependiente,Sin información,9,9,,"100,0%",$984.989
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2012,Independiente,Sin información,4,4,,"100,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2012,No cotizante,Sin información,6,0,,"0,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2013,Dependiente,Sin información,7,7,,"100,0%",$922.143
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2013,Independiente,Sin información,4,4,,"100,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2013,No cotizante,Sin información,4,0,,"0,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2014,Dependiente,Actividades financieras y de seguros,2,2,,"100,0%",$885.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2014,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,2,2,,"100,0%",$1.233.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2014,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,,"100,0%",$616.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2014,Dependiente,Educación,1,1,,"100,0%",$756.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2014,Dependiente,Información y comunicaciones,2,2,,"100,0%",$676.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2014,Dependiente,Sin información,1,1,,"100,0%",$1.146.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2014,Independiente,Información y comunicaciones,3,3,,"100,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2014,No cotizante,Sin información,2,0,,"0,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2015,Dependiente,Actividades de servicios administrativos y de apoyo,1,1,,"100,0%",$2.198.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2015,Dependiente,Actividades financieras y de seguros,1,1,,"100,0%",$1.246.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2015,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,2,2,,"100,0%",$1.417.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2015,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca",1,1,,"100,0%",$1.408.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2015,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,,"100,0%",$644.350
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2015,Dependiente,Información y comunicaciones,1,1,,"100,0%",$756.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2015,Independiente,Información y comunicaciones,2,2,,"100,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2015,No cotizante,Sin información,3,0,,"0,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2016,Dependiente,Actividades de servicios administrativos y de apoyo,1,1,,"100,0%",$2.471.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2016,Dependiente,Actividades financieras y de seguros,1,1,,"100,0%",$1.345.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2016,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,2,2,,"100,0%",$1.480.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2016,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca",1,1,,"100,0%",$1.517.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2016,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,,"100,0%",$689.455
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2016,Dependiente,Industrias manufactureras,1,1,,"100,0%",$700.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2016,Dependiente,Información y comunicaciones,1,1,,"100,0%",$809.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2016,No cotizante,Sin información,4,0,,"0,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2017,Dependiente,Actividades financieras y de seguros,1,1,,"100,0%",NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2009-1,2017,Dependiente,"Actividades profesionales, científicas y técnicas",1,1,,"100,0%",NaN
