,,,,,,,Lugar de grado,,Medidas,
,,,,,,,País,,Medidas,
Instituciones,Programa,Sexo,Periodo graduación,Año de corte,Tipo de cotizante,Sector económico,Colombia,,,
Código institución,Código programa,Sexo,Semestre,Año,Tipo de cotizante,Sección,Graduados,Graduados que cotizan,,Tasa de cotizantes
1823-Universidad Autónoma de Bucaramanga - UNAB,54446-TECNOLOGIA EN GESTION GASTRONOMICA,Femenino,2013-2,2020,Dependiente,Actividades de atención de la salud humana y de asistencia social,1,1,,"100,0%"
1823-Universidad Autónoma de Bucaramanga - UNAB,54446-TECNOLOGIA EN GESTION GASTRONOMICA,Femenino,2013-2,2020,Independiente,Actividades de servicios administrativos y de apoyo,1,1,,"100,0%"
