,,,,,,,Lugar de grado,,,Medidas,
,,,,,,,País,,,Medidas,
Instituciones,Programa,Sexo,Periodo graduación,Año de corte,Tipo de cotizante,Sector económico,Colombia,,,,
Código institución,Código programa,Sexo,Semestre,Año,Tipo de cotizante,Sección,Gradua,Gradua,Tasa de ,,IBC estimado
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54898-TECNICA PROFESIONAL EN INFORMATICA,Masculino,2011-2,2021,Dependiente,Información y comunicaciones,1,1,"100,0%",,NaN
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54898-TECNICA PROFESIONAL EN INFORMATICA,Masculino,2011-2,2022,Dependiente,Información y comunicaciones,1,1,"100,0%",,NaN
3826-Corporación Internacional para el Desarrollo Educativo - CIDE,54898-TECNICA PROFESIONAL EN INFORMATICA,Masculino,2011-2,2023,Dependiente,Información y comunicaciones,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2012,Dependiente,Sin información,40,40,"100,0%",,$1.339.025
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2012,Independiente,Sin información,6,6,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2012,No cotizante,Sin información,8,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2013,Dependiente,Sin información,40,40,"100,0%",,$1.473.122
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2013,Independiente,Sin información,6,6,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2013,No cotizante,Sin información,8,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,Actividades de servicios administrativos y de apoyo,2,2,"100,0%",,$1.395.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,Actividades financieras y de seguros,8,8,"100,0%",,$2.169.930
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,"Actividades profesionales, científicas y técnicas",2,2,"100,0%",,$831.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,6,6,"100,0%",,$2.535.167
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca",1,1,"100,0%",,$1.304.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,4,4,"100,0%",,$893.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,Construccion,2,2,"100,0%",,$950.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,Educación,2,2,"100,0%",,$658.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,Explotación de minas y canteras,1,1,"100,0%",,$2.477.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,Industrias manufactureras,3,3,"100,0%",,$2.511.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,Información y comunicaciones,2,2,"100,0%",,$1.777.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,Otras actividades de servicios,2,2,"100,0%",,$1.290.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,Sin información,1,1,"100,0%",,$1.159.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Dependiente,Transporte y almacenamiento,2,2,"100,0%",,$812.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Independiente,Educación,3,3,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Independiente,Información y comunicaciones,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,Independiente,Sin información,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2014,No cotizante,Sin información,10,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Dependiente,Actividades de atención de la salud humana y de asistencia social,2,2,"100,0%",,$845.175
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Dependiente,Actividades de servicios administrativos y de apoyo,2,2,"100,0%",,$1.508.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Dependiente,Actividades financieras y de seguros,5,5,"100,0%",,$1.864.800
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,6,6,"100,0%",,$2.551.167
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca",1,1,"100,0%",,$1.364.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,"100,0%",,$1.289.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Dependiente,Construccion,4,4,"100,0%",,$1.190.838
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Dependiente,Educación,5,5,"100,0%",,$1.029.750
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Dependiente,Industrias manufactureras,1,1,"100,0%",,$1.700.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Dependiente,Información y comunicaciones,8,8,"100,0%",,$2.300.838
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Dependiente,Sin información,1,1,"100,0%",,$4.916.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Dependiente,Transporte y almacenamiento,2,2,"100,0%",,$1.330.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Independiente,Educación,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Independiente,Información y comunicaciones,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Independiente,Otras actividades de servicios,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52612-ADMINISTRACION DE EMPRESAS,Femenino,2011-2,2015,Independiente,Sin información,2,2,"100,0%",,NaN
