,,,,,,,Lugar de grado,,,Medidas,
,,,,,,,País,,,Medidas,
Instituciones,Programa,Sexo,Periodo graduación,Año de corte,Tipo de cotizante,Sector económico,Colombia,,,,
Código institución,Código programa,Sexo,Semestre,Año,Tipo de cotizante,Sección,Gradua,Gradua,Tasa de ,,IBC estimado
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2011,Dependiente,Sin información,2,2,"100,0%",,$1.187.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2012,Dependiente,Sin información,2,2,"100,0%",,$1.246.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2013,Dependiente,Sin información,2,2,"100,0%",,$1.289.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2014,Dependiente,Alojamiento y servicios de comida,2,2,"100,0%",,$1.327.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2015,Dependiente,Alojamiento y servicios de comida,2,2,"100,0%",,$1.389.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2016,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2,2,"100,0%",,$1.497.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2017,Dependiente,Alojamiento y servicios de comida,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2018,Dependiente,Alojamiento y servicios de comida,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2019,Dependiente,Transporte y almacenamiento,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2020,Dependiente,Alojamiento y servicios de comida,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2021,Dependiente,Alojamiento y servicios de comida,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2022,Dependiente,Alojamiento y servicios de comida,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,52618-ADMINISTRACION TURISTICA Y HOTELERA,Femenino,2010-1,2023,Dependiente,Alojamiento y servicios de comida,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2010-1,2011,No cotizante,Sin información,1,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2010-1,2012,No cotizante,Sin información,1,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Femenino,2010-1,2013,No cotizante,Sin información,1,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2011,Dependiente,Sin información,2,2,"100,0%",,$1.808.250
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2011,Independiente,Sin información,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2011,No cotizante,Sin información,3,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2012,Dependiente,Sin información,4,4,"100,0%",,$1.384.649
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2012,Independiente,Sin información,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2012,No cotizante,Sin información,1,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2013,Dependiente,Sin información,3,3,"100,0%",,$1.529.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2013,Independiente,Sin información,2,2,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2013,No cotizante,Sin información,1,0,"0,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2014,Dependiente,Actividades financieras y de seguros,1,1,"100,0%",,$616.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2014,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2,2,"100,0%",,$914.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2014,Dependiente,Información y comunicaciones,1,1,"100,0%",,$2.750.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2014,Independiente,Información y comunicaciones,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2014,Independiente,Sin información,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2015,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2,2,"100,0%",,$986.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2015,Dependiente,Información y comunicaciones,1,1,"100,0%",,$2.750.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2015,Dependiente,Sin información,1,1,"100,0%",,$644.350
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2015,Independiente,Información y comunicaciones,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2015,Independiente,Sin información,1,1,"100,0%",,NaN
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2016,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,1,1,"100,0%",,$1.500.000
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2016,Dependiente,Construccion,1,1,"100,0%",,$689.455
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2016,Dependiente,Sin información,1,1,"100,0%",,$689.500
4813-Corporación Unificada Nacional de Educación Superior - CUN,9785-TECNICA PROFESIONAL EN ADMINISTRACION INFORMATICA,Masculino,2010-1,2016,Independiente,Información y comunicaciones,1,1,"100,0%",,NaN
